#,Word,Oxford 3000,Oxford 5000,Level,Part Of Speech,Site URL
2806,interior,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/interior_2
2807,interior,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/interior_1
2808,intermediate,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/intermediate_1
2809,internal,1,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/internal
2810,international,1,1,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/international_1
2811,internet,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/internet
2812,interpret,1,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/interpret
2813,interpretation,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/interpretation
2814,interrupt,1,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/interrupt
2815,interval,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/interval
2816,intervene,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/intervene
2817,intervention,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/intervention
2818,interview,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/interview_1
2819,interview,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/interview_2
2820,intimate,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/intimate_1
2821,into,1,1,a1,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/into
2822,intriguing,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/intriguing
2823,introduce,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/introduce
2824,introduction,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/introduction
2825,invade,0,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/invade
2826,invasion,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/invasion
2827,invent,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/invent
2828,invention,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/invention
2829,invest,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/invest
2830,investigate,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/investigate
2831,investigation,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/investigation
2832,investigator,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/investigator
2833,investment,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/investment
2834,investor,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/investor
2835,invisible,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/invisible
2836,invitation,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/invitation
2837,invite,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/invite_1
2838,invoke,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/invoke
2839,involve,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/involve
2840,involved,1,1,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/involved
2841,involvement,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/involvement
2842,iron,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/iron_1
2843,iron,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/iron_2
2844,ironic,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/ironic
2845,ironically,0,1,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/ironically
2846,irony,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/irony
2847,irrelevant,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/irrelevant
2848,island,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/island
2849,isolate,0,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/isolate
2850,isolated,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/isolated
2851,isolation,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/isolation
2852,issue,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/issue_1
2853,issue,1,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/issue_2
2854,it,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/it_2
2855,it,1,1,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/it_1
2856,item,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/item
2857,its,1,1,a1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/its
2858,itself,1,1,a2,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/itself
2859,jacket,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jacket
2860,jail,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jail_1
2861,jail,0,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/jail_2
2862,jam,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jam_1
2863,january,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/january
2864,jazz,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jazz_1
2865,jeans,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jeans
2866,jet,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jet_1
2867,jewellery,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jewellery
2868,job,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/job_1
2869,join,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/join_1
2870,joint,0,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/joint_1
2871,joint,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/joint_2
2872,joke,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/joke_1
2873,joke,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/joke_2
2874,journal,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/journal
2875,journalism,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/journalism
2876,journalist,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/journalist
2877,journey,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/journey_1
2878,joy,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/joy
2879,judge,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/judge_1
2880,judge,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/judge_2
2881,judgement,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/judgement
2882,judicial,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/judicial
2883,juice,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/juice_1
2884,july,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/july
2885,jump,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jump_2
2886,jump,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/jump_1
2887,junction,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/junction
2888,june,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/june
2889,junior,1,1,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/junior_1
2890,jurisdiction,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jurisdiction
2891,jury,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/jury
2892,just,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/just_2
2893,just,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/just_1
2894,justice,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/justice
2895,justification,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/justification
2896,justify,1,1,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/justify
2897,keen,1,1,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/keen_1
2898,keep,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/keep_1
2899,key,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/key_2
2900,key,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/key_1
2901,key,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/key_3
2902,keyboard,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/keyboard_1
2903,kick,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kick_2
2904,kick,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/kick_1
2905,kid,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kid_1
2906,kidnap,0,1,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/kidnap
2907,kidney,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kidney
2908,kill,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/kill_1
2909,killing,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/killing_1
2910,kilometre,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kilometre
2911,kind,1,1,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/kind_2
2912,kind,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kind_1
2913,king,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/king
2914,kingdom,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kingdom
2915,kiss,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kiss_2
2916,kiss,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/kiss_1
2917,kit,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kit_1
2918,kitchen,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/kitchen
2919,knee,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/knee_1
2920,knife,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/knife_1
2921,knock,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/knock_2
2922,knock,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/knock_1
2923,know,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/know_1
2924,knowledge,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/knowledge
2925,lab,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lab_1
2926,label,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/label_1
2927,label,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/label_2
2928,laboratory,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/laboratory
2929,labour,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/labour_1
2930,lack,1,1,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lack_1
2931,lack,1,1,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/lack_2
2932,lad,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lad
2933,ladder,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ladder_1
2934,lady,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lady
2935,lake,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lake
2936,lamp,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lamp_1
2937,land,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/land_1
2938,land,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/land_2
2939,landing,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/landing
2940,landlord,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/landlord
2941,landmark,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/landmark
2942,landscape,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/landscape_1
2943,lane,0,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lane
2944,language,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/language
2945,lap,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/lap_1
2946,laptop,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/laptop
2947,large,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/large_1
2948,large-scale,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/large-scale
2949,largely,1,1,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/largely
2950,laser,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/laser
2951,last,1,1,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/last1_2
2952,last,1,1,a1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/last1_1
2953,last,1,1,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/last1_3
2954,last,1,1,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/last1_4
2955,late,1,1,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/late_1
2956,late,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/late_2
2957,lately,0,1,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/lately
2958,later,1,1,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/later_2
2959,later,1,1,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/later_1
2960,latest,1,1,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/latest_1
2961,latest,1,1,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/latest_2
2962,latter,0,1,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/latter_1
2963,latter,0,1,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/latter_2
2964,laugh,1,1,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/laugh_2
2965,laugh,1,1,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/laugh_1
